,playlist_name,followers,songs,genre_1,genre_2,playlist_uri,track_uri,popularity,artist_name,song_name
2777,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7v7A2gqJVvSrSl5xOjJaOf,51,Ogi,I Got It
2778,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3zpV1pF29S3jPGNY1J8HZo,51,Jex,Don't Say
2779,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4ykxlLzlR2B7OhpkPBMhUW,51,Jean Deaux,Ease Up
2780,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3oRwReVMtEUrQTFlwm0v09,51,Elujay,Luvaroq
2781,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:0VGgkl6AAAmr6V2jvG98CZ,51,Arlo Parks,You're The One - Spotify Singles
2782,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2UFymEI5CxaY7RFcn0SFaz,51,SBTRKT,GHOST
2783,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6LmNmPxViPRou1YAvyg1OS,50,Brittany Howard,Stay High - Childish Gambino Version
2784,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1zm4wE5UxlqWMkaGWcopsj,50,reggie,Avalanche
2785,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5KfUqRRbm6ACSzLxUS57R2,50,Unusual Demont,Sugar
2786,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3FD9RZf2KvposxCLtu0joU,50,Greentea Peng,Look To Him
2787,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4Csvnz7PR04ttCcDAhUz6o,50,Amber Mark,Bliss
2788,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:125DSBjIfOOCkmyRukprZT,50,¿Téo?,Buzzed
2789,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:24CY4TWscXoyZRrmsQdiq1,50,Doechii,Bitches Be (with Jst Ray)
2790,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:03SQMh0CFBDYSrqmbk5hWH,49,Criibaby,hurt (feat. Somni)
2791,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1NxCtk7ybnoLfNBBnMg5oM,49,Amindi,slideshow
2792,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:28UpQYrPTTYSf1hnpgWHys,49,Sherwyn,GODDESS REIGN
2793,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:75QLOfbDw2IyEuY5OZWV5r,49,Full Crate,Tell Me Why
2794,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1cXbG5cSc9jJMCyW2VnBBv,49,KNOWN.,Daygo (w/ gianni & kyle)
2795,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4B0tSOfzgqOv75WhlvoZjk,49,Christian Kuria,Sunbleach
2796,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7mRYc7MBzPiQpW1wlVdz4w,49,Grimm Lynn,Do 2 Me
2797,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6OxJsaqxD7yaR35qRuhyFa,48,boylife,amphetamine
2798,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6wl5IN0HxYpqPJiG9ipWHG,48,Fana Hues,BAD bad
2799,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6dQ2LusAx9Lr7NwkwHkYIC,48,Nesta,City of Angels
2800,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1FF6Bb7hgRQWDEmn9iWQix,48,Kadhja Bonet,For You
2801,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4IVtwWBNj9NEBNR7tkXDqb,48,Ravyn Lenae,Satellites
2802,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1uf4itZeNCVYDHExNH9Ov3,48,Orion Sun,pressure
2803,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3IQ6PPDCEJBRFiqUCWeyI0,48,Spencer.,Automatic - Orion Sun Remix
2804,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4zuzAypEjNbmkfpMaef7AB,47,Jordan Rakei,Bruises
2805,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4TCMDoYMAGRzmvmBjnqUmw,47,Nick Hakim,Happen
2806,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2K6Qg2lX5mUb11no6S5Ma0,47,Che Ecru,Unless
2807,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5tnpSQClW40rHRfMvCqijS,46,Fana Hues,pieces
2808,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6zlIN2RRLiNzitagYR44m0,46,Kyle Dion,HAZY
2809,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2iq4Pc3NhTJU466gppAKCX,46,St. Panther,Problems
2810,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:06DcUBxCvBAqvWgpExtbLE,46,Hope Tala,Party Sickness
2811,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5RMe2tA7RRyWP3cb3upPLd,46,Tierra Whack,Heaven
2812,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6vhrwbHQjl4klPXlPLnar4,46,Brandon,Cherie
2813,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:01NxZVzbRZrRNzpoBJLh5p,46,TeaMarrr,Wasted
2814,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7LKeX6HZw7lSSlaLRGMWWY,46,Khi Infinite,Keep Your Head Up
2815,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7huFhrT6BWxA6pPAg2AaiN,46,BRIDGE,Old News
2816,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7iaCPgRVRsp2gjBlLhG91s,46,Mychelle,Forbidden Fruit
2817,Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6ktq7bBlxFi3aPexm5N31m,46,LOONY,either side
2818,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:7ohR0qPH6f2Vuj2pUNanJG,65,Marvin Gaye,Got To Give It Up - Pt. 1
2819,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:5uuJruktM9fMdN9Va0DUMl,71,Wild Cherry,Play That Funky Music
2820,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:2je56j0xuoTi1gYkLLMlJU,68,Kool & The Gang,Get Down On It - Single Version
2821,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:6MqfTP3OwngywVTOS5OAFt,56,King Curtis,Memphis Soul Stew
2822,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3whRKAOlJ0M3banzcChvQv,54,James Brown,Get Up Offa That Thing
2823,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:417BgvwuyihreDKPXbp2kS,47,Prince,Controversy
2824,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:2x1LQq8lsUzAA2wNj8yjC9,56,Average White Band,Pick Up the Pieces
2825,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:0rc9Uwm4vmnQEfx5omLWWF,55,Lakeside,Fantastic Voyage
2826,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:55xXj4qc4ByMxcVRb5Slc4,52,Tom Browne,Funkin' for Jamaica
2827,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:6uqTETWok9npbL4c9cuLVh,56,Betty Wright,Clean up Woman
2828,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3h5IJ0EzVpkiaoL174GC3M,52,Dazz Band,Let It Whip
2829,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:38DAUnVJ0zqOdRuW7RG3sl,52,Stretch,Why Did You Do It - Remastered
2830,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1SbA3jg6wqrUcmvSk4Fw7x,45,War,Galaxy
2831,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1kG2PZ8geznbDA8I6iWeDi,56,Lyn Collins,Think (About It)
2832,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:2Bls0igCm79XQQ95IoUbhq,66,Jean Knight,Mr. Big Stuff
2833,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:2BydLQAh7CUIFvSEqAMc4x,66,Sly & The Family Stone,If You Want Me to Stay
2834,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3qZHUZTQiTMfJXcUYzY5mT,57,"Earth, Wind & Fire",In the Stone
2835,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:5EAgXGJ8Kw5QAfhQkZXYqT,62,Stevie Wonder,Master Blaster (Jammin')
2836,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4XRkQloZFcRrCONN7ZQ49Y,61,Parliament,Give Up The Funk (Tear The Roof Off The Sucker)
2837,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:0WSlOSMLJWoWUpWci9nnRb,61,The Meters,Cissy Strut
2838,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:0lWEatZXBBYUzEQX5aMeSj,58,Chaka Khan,Like Sugar
2839,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:085diW9d1iWe9qeNQiDYOw,45,The Bar-Kays,Soul Finger
2840,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:01kmJXmeQaNlSZFRyFlSmz,45,Ohio Players,Fire
2841,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3ZxfehzRtB3oJcBuxWXFZQ,59,The Isley Brothers,It's Your Thing
2842,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1OO2Fp9PsnaayiekeXuGJX,55,Rufus & Chaka Khan,Tell Me Something Good
2843,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3K0SJUQNbOkUprTFcwwAKN,61,Kool & The Gang,Jungle Boogie
2844,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4yQw7FR9lcvL6RHtegbJBh,65,Aretha Franklin,Think
2845,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:7zrPswSV1yxrill5OyCuaU,56,Curtis Mayfield,Pusherman
2846,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1NXyoATCYylbjSDFe8FHbJ,41,The J.B.'s,Gimme Some More
2847,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:21IypW8aMJ2iUhzrXe3hKO,44,Foxy,Get Off - Remastered
2848,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3SnGymj6ijE2iuUfWxLo1q,70,Diana Ross,I'm Coming Out
2849,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4NTSDu34al733aIuUWVJHo,58,Heatwave,Boogie Nights
2850,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4gRA0i5sxx3jAhHaVjPnUN,64,Bill Withers,Use Me
2851,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:74iQ3gahRTOGc19bYadBE3,58,Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin) - Single Version
2852,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:7LoGfKBAaOl0nxhodJ1240,64,Cameo,Word Up
2853,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,83,Mark Ronson,Uptown Funk (feat. Bruno Mars)
2854,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:7rFS1AleVTvi4Ye5fzLL44,51,Maceo And The Macks,Soul Power 74 - Pt. 2
2855,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:7rLAPi81R7qlVqgXfykdEL,48,Parliament,Mothership Connection (Star Child)
2856,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,74,Rick James,Super Freak
2857,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4pW3aTX3kAmOaPJfc9UM12,61,Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself
2858,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:0ryUadrXsahO3mASlKUJlT,56,The Jacksons,Blame It on the Boogie
2859,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:520fkoz7YAPnqZNvZ21UfP,39,The Gap Band,I Don't Believe You Want To Get Up And Dance (Oops Up Side Your Head)
2860,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1xXNrpcZ7UyKVWiI6GEc75,41,Graham Central Station,The Jam
2861,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3UgWZwO5KqlfujQn53UW3I,37,Isaac Hayes,"Theme From ""Shaft"""
2862,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:32YzjV133gteg9LMBGO2OA,54,The Gap Band,Burn Rubber On Me (Why You Wanna Hurt Me)
2863,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:6Pb0WHqmmTL308Z2uQrNP1,34,Commodores,Slippery When Wet
2864,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4cgodXjv4TfrooNQxvlO4O,56,George Clinton,Atomic Dog
2865,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:06Y1ZlTO8tO0vVrN4rSfNc,3,Funkadelic,One Nation Under a Groove - Album Version - 2015 Remaster
2866,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:5VJjhHyG8NZ5xdgG6uTb3P,64,Commodores,Brick House
2867,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4fQMGlCawbTkH9yPPZ49kP,69,Booker T. & the M.G.'s,Green Onions
2868,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3iAufGxOfonBxbW2tsD64i,42,James Brown,Funky Drummer - Pt. 1 & 2
2869,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1h2xVEoJORqrg71HocgqXd,74,Stevie Wonder,Superstition - Single Version
2870,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:76ICmoJ4PcoMWoooaTxnQs,64,Wilson Pickett,Land of 1000 Dances
2871,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:26F94j1ki7Fus2DEFuSDg3,30,Mandrill,Fencewalk
2872,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:62rSpnxXl2lXDevp1z583x,48,The J.B.'s,Pass The Peas
2873,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:6igsoAR6Co9u7Rq3U7mlOD,58,Kool & The Gang,Hollywood Swinging
2874,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:0RgcOUQg4qYAEt9RIdf3oB,63,"Earth, Wind & Fire",Shining Star
2875,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1Vauxb0dB53UEQc600Shji,35,The Brothers Johnson,Stomp! - Single Version
2876,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,65,The Temptations,Papa Was A Rollin' Stone - Single Version
2877,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:42rFOQqHmXf9IkdwVqkooK,55,Bootsy Collins,I'd Rather Be with You
2878,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:00kvKlIvfzQLSi6T2zwXuS,63,The Brothers Johnson,Strawberry Letter 23
2879,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1c0ShGrrj3m04rrOWrWFEH,52,War,The Cisco Kid
2880,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3E0dHzJ1WIkm58RhJAe13n,47,Bobby Womack,Across 110th Street
2881,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3dgMPpTQJ9Y91TkB072ZN3,41,The Bar-Kays,Holy Ghost
2882,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:66TSoVnJ1P9Tyok03zUlTr,53,Tower Of Power,What Is Hip?
2883,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:2du5UEJ0j38dZsbh9uSz7S,43,Slave,Slide
2884,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:1NAf61L4b3jFgLJhThTQ8B,46,Prince,U Got The Look - 2020 Remaster
2885,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3Ho35OJixLg20qshXRgfBs,49,Zapp,More Bounce to the Ounce
2886,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3kim6v8wY7HLPaNmw99SxD,56,One Way,Cutie Pie
2887,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:0YSE1fLSwXoGAb3CPzUgZm,38,James Brown,The Payback
2888,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:2bAmuf7gFx5ziCMcGYjw2v,33,Con Funk Shun,Ffun
2889,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:5NqRwz0rPh3aK4iWyJLXxy,36,Larry Graham & Graham Central Station,"Boogie Witcha, Baby"
2890,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4aiJAJ7afdCErvrhJcw3lc,34,Isaac Hayes,Hyperbolicsyllablecsesquedalymistic - Album - Remaster
2891,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3SJkwOKNpMz1z9nEICH6xa,44,Chuck Brown and the Soul Searchers,Bustin' Loose
2892,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:7FpGAivMuzzBcnOlHZnouD,33,The Pointer Sisters,Yes We Can Can
2893,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:3nFJbZCHP4d9vduKjJLdBL,71,Luther Vandross,Never Too Much
2894,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:5q5qmdfdJAVOv1mbSk7xxN,39,The Isley Brothers,Fight the Power - Pt. 1 & 2
2895,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:5js0eS99CZbJpbZW6A9T95,38,Bootsy Collins,Bootzilla
2896,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:5KV0kTuocyu9UT2aq2fuiB,37,Cameo,It's Serious
2897,Funk Outta Here,"765,827",80,R&B,Funk,spotify:playlist:37i9dQZF1DX70TzPK5buVf,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,56,Curtis Mayfield,Superfly
2898,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:19vLbTpnjkQtcCTaHVPQUm,49,Joe Bonamassa,Mind’s Eye
2899,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:4FLsABaj5iQbOfp7akXEn5,48,Gov't Mule,Make It Rain
2900,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:2in7I4NcwamHLIEMh4V8o5,43,Eric Gales,I Want My Crown
2901,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:0SN7oedJQF4Lisqp61Qt5c,40,Joe Bonamassa,Pilgrimage
2902,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:4aDBXR6cHLtxaO37iaQPml,40,Joe Bonamassa,Notches
2903,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:0P0PwtH2pbXxzuOVQsiroQ,36,Joanna Connor,Destination
2904,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:3jO3fBuQUIvEh7U4w264s1,39,"Christone ""Kingfish"" Ingram",Your Time Is Gonna Come
2905,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:5fzS5MrIOSfSqksc4Prajn,34,Joe Bonamassa,Time Clocks
2906,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:3JOcEYuWCWlh6lvZPWDlIf,35,Adia Victoria,Troubled Mind
2907,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:035lhtrIbsEQafgDXTQh20,34,Davy Knowles,Devil And The Deep Blue Sea
2908,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:4FCvNyWdtKlIJzuVaPfM1F,38,Joe Bonamassa,Curtain Call
2909,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:2icZxRJsavGlyGyZFSsVvT,31,Southern Avenue,Pressure
2910,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:6ol3k9BqQi7tOX98KPnVPa,36,Jackie Venson,Rollin' On
2911,In The Name Of The Blues,"461,075",49,Blues,Rock,spotify:playlist:37i9dQZF1DXcnkReojaCnV,spotify:track:3h6b6VFjiJUM2jeG7tGjrH,34,Joe Bonamassa,The Heart That Never Waits
