,playlist_name,followers,songs,Songs (Capped),genre_1,genre_2,playlist_uri,track_uri,popularity,artist_name,song_name
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:3PG7BAJG9WkmNOJOlc4uAo,62,The Velvet Underground,Femme Fatale
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:6ITuEsxEy2qPhqMowdDAeI,65,The Clash,Train in Vain (Stand by Me) - Remastered
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:0WQiDwKJclirSYG9v5tayI,78,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,76,The Smiths,This Charming Man - 2011 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1LzNfuep1bnAUR9skqdHCK,78,Mazzy Star,Fade Into You
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,71,New Order,Blue Monday
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:7wCmS9TTVUcIhRalDYFgPy,77,Pixies,Where Is My Mind? - Remastered
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:15049rGLXHwrWtE4euUb5C,60,Echo & the Bunnymen,The Killing Moon
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,77,Joan Jett & the Blackhearts,I Love Rock 'N Roll
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,77,The Police,Roxanne
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1i6N76fftMZhijOzFQ5ZtL,76,Talking Heads,Psycho Killer - 2005 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:3L7RtEcu1Hw3OXrpnthngx,76,The Human League,Don't You Want Me
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5p3JunprHCxClJjOmcLV8G,72,Lou Reed,Walk On the Wild Side
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5jzma6gCzYtKB1DbEwFZKH,72,The Clash,London Calling - Remastered
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5YSI1311X8t31PBjkBG4CZ,71,Kate Bush,Wuthering Heights
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:4alHo6RGd0D3OUbTPExTHN,71,The Cars,Just What I Needed
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:4jhsuQCUCJKA5f0bXb6XdJ,70,Talk Talk,It's My Life - 1997 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2fXKyAyPrEa24c6PJyqznF,70,Pulp,Common People
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:7jIAttgQTpLDoNtykIQXjH,70,Violent Femmes,Blister In The Sun
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5fbQCQt91LsVgXusFS0CCD,69,Joy Division,Disorder - 2007 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:0p5eZCY0R7uNCZS1YDtIYI,68,Pixies,Hey
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:0gdmDP6xy3ZV7JNoHWAN9k,68,The Jam,Town Called Malice
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:38Ngied9rBORlAbLYNCl4k,68,Talking Heads,Once in a Lifetime - 2005 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5NoQvINZLBV1wMYPdNmReL,68,Ramones,I Wanna Be Sedated
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2CdS3DRqWR5LAhy4hM5X9W,68,James,Laid
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:4TOMI010Sd4ZAX4aZ5TS85,67,Lou Reed,Perfect Day
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7,66,Culture Club,Do You Really Want To Hurt Me
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:37pKTyMwalomKCZjxTc2QZ,66,Cocteau Twins,Cherry-coloured Funk
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:21YxK0klhpfLW8budkJaMF,66,Iggy Pop,Lust For Life
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2EEinN4Zk8MUv4OQuLsTBj,65,New Order,Age of Consent - 2015 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:758wEKVqfYopJIHYWdLVd4,65,The Stone Roses,I Wanna Be Adored - Remastered
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:0Qv7xi6uPSqH2k82tOkGSt,65,Tears For Fears,Mad World
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1KdwPeY1WRWQGHCmRJTveb,65,The Breeders,Cannonball
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5kz9GDBTX846OXwqWoyKzF,64,The Go-Go's,We Got The Beat
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:4EFkvOhgAmlHEfDfvfSoh5,64,Duran Duran,Girls on Film - 2010 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5YUJMvTg4AWHKjqQidTsGK,64,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:4l0HxP8wm5iWHqo9myvFsm,64,Le Tigre,Deceptacon
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5EugXICXL06waHgP4iTI58,64,The Lemonheads,Mrs. Robinson - Remastered
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2DBlfjL5chsdeULzhTp5K8,64,Fugazi,Waiting Room
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:37CRPk0L5ZpfPeePEPwE0t,63,David Bowie,Ashes to Ashes - 2017 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:3uCkIqD0VzQUijbs8WIizs,63,Nico,These Days
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:3oyc1mIdCBGaU55wX7otqM,61,Elvis Costello & The Attractions,Pump It Up - 2021 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:33HRECrmuelZxOpid6XTNX,61,Slowdive,Alison
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:58E1XVmZTODC67YNjneuXM,60,Soft Cell,Tainted Love
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1XT5kxg6Tk0ukCO2vBQN4v,60,XTC,Making Plans For Nigel
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:70WSr32oW4jC1na5I0j0D6,60,The Brian Jonestown Massacre,Anemone
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5r2z0FHOoFI06GZEVGDjzM,60,Squeeze,Tempted
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:6ewN9MaFbi78oDLT9wYDgn,60,The Specials,Ghost Town
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:6EZDbjz2X5XzgIZCtbsrXh,60,Siouxsie and the Banshees,The Passenger
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:0WIbzDVEpmOyBnqqdtqIL9,59,Sonic Youth,Teen Age Riot (Album Version)
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:672N8DGGTOLCOgWe0koX5g,59,The Stooges,I Wanna Be Your Dog
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1xShPgQbOUa98avWJQFDBY,59,Depeche Mode,Personal Jesus - Original Single Version
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:3cw3Z7mS55gd3NUjh4k0bL,59,The Velvet Underground,Sweet Jane - Full Length Version; 2015 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:28c4nfBHdb3xviamRCEsIe,59,Dinosaur Jr.,Feel the Pain
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:0vLwL4xuJ3s7SeaCdvMqkY,59,Blondie,Call Me
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:6UBQONiLH8kNmmB8UrV2Ef,58,Tom Tom Club,Genius of Love
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5rBOBI3INEw0u0rwNNGib5,57,The English Beat,Save It For Later
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:0KrYPz4S4mKHeBjCwYJp0s,57,Elvis Costello,Watching The Detectives - Single Version
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1dJuteDIOkGfDSN7zPkzNv,57,The Flaming Lips,She Don't Use Jelly
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:6TNNMVpOgn8K5NoDC7alG6,57,Faces,Ooh La La - 2004 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2LbkpJUH052AvFcNIgjHTO,57,Billy Idol,Mony Mony - Downtown Mix / 24-Bit Digitally Remastered 2001
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1o6DclZHw0HomxXEQR1ijX,58,The Velvet Underground,Rock & Roll - Full Length Version; 2015 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2OuNnwnNQyWrF47pthWxNb,56,Dead Kennedys,Holiday in Cambodia
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:3HMOMdRPywfouYx5B4PvaH,56,Built To Spill,Carry the Zero
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:19Qi2Cymjh7HDQESDrDBzs,55,Yo La Tengo,Autumn Sweater
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5E5HYgxGMp3BPakHGfKfIB,55,The Modern Lovers,Roadrunner
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:60TmG8cFPMBo7kTTFOLiAB,55,Orchestral Manoeuvres In The Dark,Electricity - Remastered 2003
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1r8oPEXqnhUVgkUkJNqEuF,55,Joy Division,Love Will Tear Us Apart - 2010 Remaster
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1wyVyr8OhYsC9l0WgPPbh8,55,Bauhaus,Bela Lugosi's Dead (Official Version)
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:4SPi5Pl7aAtauFsH9Lk5LB,54,The Sundays,Here's Where The Story Ends
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1A3OA6zON5HHueFm4ejrRF,54,Patti Smith,Because the Night
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:5by3w3NXvwDpV9FBSOR35u,56,The Velvet Underground,Heroin
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:1eamsmwcYYhJwTgMFdQ6YN,53,Orange Juice,Rip It Up
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:2SSBJhvMsujY94GK5JAtKs,53,Morphine,Buena
0,,,,,,,spotify:playlist:37i9dQZF1DXdTCdwCKzXwo,spotify:track:4vwLjB2NRtl9b34jRe6cWd,52,Haircut 100,Love Plus One
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6H3kDe7CGoWYBabAeVWGiD,76,The Rolling Stones,Gimme Shelter
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,76,Jimi Hendrix,All Along the Watchtower
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,81,Creedence Clearwater Revival,Fortunate Son
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:78JmElAFmrPNhLjovDR9Jm,67,The Kinks,All Day and All of the Night
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3dzW0SoVNyJTWWJimX8stj,65,The Zombies,She's Not There
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:7BY005dacJkbO6EPiOh2wb,71,The Animals,House Of The Rising Sun
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,71,Jefferson Airplane,White Rabbit
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6EXOSA4BWBM1AUsXxKwYDT,52,Shocking Blue,Send Me A Postcard
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:25wihqbcZQksW4o8G35acQ,41,Castaways,"Liar, Liar"
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1DKyFVzIh1oa1fFnEmTkIl,64,Them,Gloria (feat. Van Morrison) - Stereo Version
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6Um3XCAxl9YfFmAnGl93xc,59,The Bobby Fuller Four,I Fought the Law - Single Version
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1qRA5BS78u3gME0loMl9AA,77,Buffalo Springfield,For What It's Worth
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:4B3gkbr7aGC2sujjgivK0s,51,The Who,I Can't Explain - Mono Version
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:4PEeZ2U4UfP2Jo8EtIOjus,54,? & The Mysterians,96 Tears
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2uXkW8uJcOIhlbUatEPLPs,56,The Sonics,Have Love Will Travel
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6ZIkH0yQk0E5hfOVL7CyoQ,0,France Gall,Laisse tomber les filles
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2E64SWjM9rQmAshItmdbcw,51,Led Zeppelin,Communication Breakdown - Remaster
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:07KYQySlrmE94gaLbhvp4X,50,The Yardbirds,Over Under Sideways Down - The Mono Album
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,65,The Kingsmen,Louie Louie
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1YZuigG1YcdgbfD7XJoCU5,48,Pink Floyd,See Emily Play
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:00oZhqZIQfL9P5CjOP6JsO,56,The Beatles,Tomorrow Never Knows - Remastered 2009
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2h83AMl3afIAWks8Z3Sn9C,43,The Surfaris,Wipe Out
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3fElupNRLRJ0tbUDahPrAb,57,The Velvet Underground,I'm Waiting For The Man
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:72Z17vmmeQKAg8bptWvpVG,71,David Bowie,Space Oddity - 2015 Remaster
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5H0laZ62yDUPuKvHef8niK,55,Small Faces,Itchycoo Park (Mono Version) - 2012 Remaster
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3iiTTuCxl62q4WvDpFRSrX,39,The Crazy World Of Arthur Brown,Fire
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:672N8DGGTOLCOgWe0koX5g,59,The Stooges,I Wanna Be Your Dog
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2K2M0TcglCRLLpFOzKeFZA,70,Cream,Sunshine Of Your Love
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1oXq63OUf43LDnNPVtfvX8,50,The Spencer Davis Group,I'm A Man
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6LbOC2J8ojSTwE6qIS4Eyh,26,Love,Seven and Seven Is
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1xKQbqQtQWrtQS47fUJBtl,69,Big Brother & The Holding Company,Piece of My Heart
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5TysIim10uxdcYtUqftQlZ,38,The Creation,Making Time
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3yuhWcddu8hgwlMIAyFamR,41,Dick Dale & His Del-Tones,Misirlou
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3qcyIr1omzr2MDPAvsh0it,36,Jacques Dutronc,"Mini, mini, mini"
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6nnSkEpzo8PmHsOlSopoO6,49,The Seeds,Can't Seem To Make You Mine
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3NINDFPIYnyT26cWWRomOQ,47,The Standells,Dirty Water
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:16iApoNZYaN6gbMtRRVV6B,55,Strawberry Alarm Clock,Incense And Peppermints
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2rzsi8v63YA1LGJE4yLRBQ,38,Count Five,Pretty Big Mouth
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5YgCmkSdGukXqK3fJlX4pQ,48,The Electric Prunes,I Had Too Much to Dream (Last Night)
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2CT08rpgdut8qQs7IAzMGi,59,The Easybeats,Friday On My Mind
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6cQdZhnwKIeLud5qTD7BuQ,38,The Blues Magoos,(We Ain't Got) Nothin' Yet
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6uJXOi796U1D8iW9fj2ZGn,56,Wanda Jackson,Funnel Of Love
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:7JoPxqrnT3eq02AnflBSiN,42,The Strangeloves,I Want Candy
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1Tf9p4yyFuSDZpmnniYgNv,0,Positively 13 O'Clock,Psychotic Reaction
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5uvosCdMlFdTXhoazkTI5R,70,The Doors,Light My Fire
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:15g66KeELSbN00rFTweCj8,31,The Third Bardo,I'm Five Years Ahead of My Time
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,64,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season)
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3VyJGPYr2DF9gdBNosSao4,63,Blind Faith,Can't Find My Way Home
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5ADiy8c2ir9ewoKnsGWrYs,0,T. Rex,Debora
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:0MRs5O62wfDgf5cQKalrPq,52,Status Quo,Pictures of Matchstick Men - Mono Version
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1F7euzYeo32NncoyEBo63v,43,Captain Beefheart & His Magic Band,Zig Zag Wanderer
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,70,The Band,The Weight - Remastered 2000
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3uCkIqD0VzQUijbs8WIizs,63,Nico,These Days
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:34miSNKQ0xN7EG8zzzaFzI,55,13th Floor Elevators,You're Gonna Miss Me (2008 Remastered Original Mono LP Version)
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1qTfHUVPsZTnrmvwQrAQdW,60,Tommy James & The Shondells,Crimson & Clover - Single Version; Mono
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5PHkCHXokZY9u29qLHlgGV,39,Townes Van Zandt,Waitin' Around to Die
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,68,Procol Harum,A Whiter Shade of Pale - Original Single Version
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2rtaHm5SkgFzVa5Gr8oTW6,43,The Tornados,Telstar
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2Mik4RyMTMGXscX9QGiDoX,52,The Trashmen,Surfin' Bird
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:1PmLQePsJbx0n4JjX9RFUj,38,John Leyton,Johnny Remember Me
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6MOEQCtAWNSCmvg3SFKF5y,61,Donovan,Season of the Witch
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3jBCwLVmmfKUH8321N4bdd,47,The West Coast Pop Art Experimental Band,Shifting Sands
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:4Sb3TdqgOi35RoL78Y1LtC,33,The Monks,Complication
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:6ybSSVTO6vMVJUk2bM68Y7,30,The Knickerbockers,Lies (are breaking my heart)
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:4c4jJJoaiY21t2TyRZgdWS,69,Steppenwolf,Magic Carpet Ride
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5rGD8FFgHw74cp3RPhucyg,44,Bob Dylan,Maggie's Farm
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:5mSZLysuAtdNA21mbOm0sx,43,MC5,Kick Out The Jams (Original Uncensored Version)
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3URfn21oTyGF6rIuhHsBJw,32,The Tammys,Egyptian Shumba
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:7LIKiKUV9WifyLyLhO2XaY,39,Pentangle,Light Flight
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:0wwbxSLnXXws3sD0AKMfUT,36,Silver Apples,Oscillations
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:14CsqOaDkOkrZ49UJLtuOJ,58,Leonard Cohen,"So Long, Marianne"
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:11Wda6v2dXnklOQYnJANjs,39,The Pretty Things,She's a Lover
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:0lGEWOZvMexZFXckBJxlVO,50,Os Mutantes,A Minha Menina
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2RGoQSyesiUe15WN5ybjKw,34,Twinkle,Terry
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:358jMpTqOfIOYjpcg2Ig2j,53,Brigitte Bardot,Bonnie And Clyde
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2j25bv2cpByJLaNZRKEBwR,45,The Mothers Of Invention,Trouble Every Day
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2kAs1dd5RRtwPmPLG61kbF,35,We Hunt Buffalo,21st Century Schizoid Man
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:3pYM1COOgzTV1QUokz2BSX,31,The Bonzo Dog Band,Death Cab for Cutie - 2007 Remaster
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:7IyDLBtIXS2EKZEt8trS03,35,The Incredible String Band,The Hedgehog's Song - 2010 Remaster
1,,,,,,,spotify:playlist:37i9dQZF1DX5qNE4zrflL7,spotify:track:2WhRJwrsy57H5Mm1P3lykJ,34,The Shaggs,Philosophy of the World
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:34iOH7LY3vme5rQxsVILZ4,68,Joy Division,Love Will Tear Us Apart - 2020 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:43R4zUjfnrz0rjlcdzir3D,46,David Bowie,Starman - 2012 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5YUJMvTg4AWHKjqQidTsGK,64,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5bxBosfOC3upyOK9tjxZ35,56,Siouxsie and the Banshees,Hong Kong Garden
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:3aInErz06eEAbRHMnsORR2,44,Magazine,Shot By Both Sides - Remastered
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1i6N76fftMZhijOzFQ5ZtL,76,Talking Heads,Psycho Killer - 2005 Remaster
