,Playlist,Followers,Songs,Genre 1,Genre 2,URI,Song URI,Popularity,Artist Name,Song Name
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:0Pq8CSHDXInMK8atOkWSAv,72,Yeat,Rackz got më (feat. Gunna)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:2BxboWjnfktO1E9HGfPXq1,64,Latto,Wheelie (feat. 21 Savage)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:3KNxJvz0dM6aPb6bVJdyKi,64,Jim Jones,We Set The Trends (feat. Migos & ‎Juelz Santana) - Remix
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:70jjParnrP2X3mOVkoljGE,65,Joyner Lucas,Ye Not Crazy
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:4m3u9rV6KkVemoL5NFqXem,58,Dreamville,Barry From Simpson (with JID feat. 2 Chainz & Young Nudy)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:4heBcjj4Lw3X2sQVFNbLbz,71,YG,Scared Money (feat. J. Cole and Moneybagg Yo)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:6qHhHEBX3W1ahFasgShdih,56,Fivio Foreign,Magic City
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1tkipCYkIgti8f1tqjfcWe,71,Key Glock,Ambition For Cash
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:3XOalgusokruzA5ZBA2Qcb,79,Gunna,pushin P (feat. Young Thug)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,84,Drake,Knife Talk (with 21 Savage ft. Project Pat)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:3IZWCcD1FYpyeY3ki2VUmL,65,2 Chainz,Million Dollars Worth of Game (feat. 42 Dugg)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:4A8cWXxKfIL3lAyUDzXbCF,77,Kodak Black,Super Gremlin
