,Playlist,Followers,Songs,Genre_1,Genre_2,URI,Song_URI,Popularity,Artist_Name,Song_Name
2431,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:10Q3ASy9okYt85040yV46c,63,ILLENIUM,Shivering (feat. Spiritbox)
2432,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:5uCwn6J8fJnppTPGcfFWqQ,39,Unwritten Law,Ghosted
2433,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:4Yg3nF8svtZsmNw9iUOtBM,52,ZILLION,War Inside of Me (feat. Pop Evil)
2434,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:0cGRxex1Zgi7NW9yeDa5PQ,52,MOTHICA,NOCTURNAL
2435,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:4X5wQ6IHdm37cOR7ZBBozz,44,Villain of the Story,Divided
2436,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:4w5wkuwuCByenZ6QufdeQN,65,WILLOW,<maybe> it's my fault
2437,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:0bfpMVuGjXbkZonmvymDSv,54,The Offspring,Behind Your Walls
2438,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:7heofhlS2Al1h56tb7Hoo8,42,Skid Row,Tear It Down
2439,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:72R08p6rgsH9xCYu5xcfCS,54,BRKN LOVE,Like A Drug
2440,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:4YczLxtXC35D5KniPzAzPJ,37,Mammoth WVH,Epiphany
2441,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:4rvipVyFuPr5VaBeYop1bn,39,Chaosbay,Home
2442,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:2JBk2XZLjS0N4x3mFHINM6,63,Masked Wolf,Fallout
2443,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:4ndmsvcCgLZH2hZwVw8cuJ,44,Loathe,Is It Really You?
2444,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:56nQ0EwaDX0X1TFGrDVC0b,60,Palaye Royale,Fever Dream
2445,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:67zLByRJnWEBgInykFoV5D,62,Jelly Roll,Dead Man Walking
2446,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:35S0Oh0JrXAhGzrLHzUvw8,57,Sleeping With Sirens,Crosses (feat. Spencer Chamberlain of Underoath)
2447,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:0iqIXlbrgx28l5eWWK6gXM,41,Any Given Sin,Still Sinking
2448,Rock Hard,"850,600",150,Rock,Alternative,spotify:playlist:37i9dQZF1DWWJOmJ7nRx0C,spotify:track:12uswvXC1QR3WiKJXbXxrI,52,Letdown.,Shipwreck
2449,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:2kS6td1yvmpNgZTt1q5pQq,77,Mother Mother,Hayloft
2450,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,83,Måneskin,I WANNA BE YOUR SLAVE
2451,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:3lPr8ghNDBLc2uZovNyLs9,76,Muse,Supermassive Black Hole
2452,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:7j31rVgGX9Q2blT92VBEA0,81,My Chemical Romance,Teenagers
2453,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1uxPC9Sqn1bMLhUaTqFjye,45,Alice Merton,Vertigo
2454,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:5FVd6KXrgO9B3JPmC8OPst,86,Arctic Monkeys,Do I Wanna Know?
2455,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:5OxclJsdFESni44YlpNpkR,65,Bring Me The Horizon,Parasite Eve
2456,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,81,Red Hot Chili Peppers,Can't Stop
2457,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:0cJZTQ1x6ko3gbtoLKaoQe,54,Biffy Clyro,Weird Leisure
2458,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6qZjm61s6u8Ead9sWxCDro,71,Tame Impala,Elephant
2459,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:2LMq1O0NiqGhPOlXo3McYQ,66,The White Stripes,Icky Thump
2460,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1E1uGhNdBe6Dddbgs2KqtZ,67,Twenty One Pilots,Jumpsuit
2461,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:4wD6EgZCok8Qb5Fs8jszYc,55,YONAKA,Seize the Power
2462,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6xxXrNJnnsQNLdgNk8S4y8,62,The Hives,Hate To Say I Told You So
2463,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:13HPn0OyGLPtJ6iUNiwLYg,50,Black Honey,I Like The Way You Die
2464,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1VSngtLdJhrlfHkLxTyOXK,62,Florence + The Machine,King
2465,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:3XM6V7K5nbZf5AQz20fDDb,53,Limp Bizkit,Dad Vibes
2466,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:7AVf3MdvwHM5CdOdquzu9c,55,LUNA AURA,HONEY
2467,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:52LL3IFB8N3PaJmoZ8Xii1,62,Queens of the Stone Age,The Way You Used To Do
2468,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6Ci6L6EeLqR6VHV1DBJy2S,51,Royal Blood,Boilermaker
2469,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6NZUOG0R0uxIBkcQ6BIqfq,50,Giant Rooks,Wild Stare
2470,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:0aIj36K0tuJIt6kpN4Jbtq,48,K.Flay,Weirdo
2471,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1Yi8XPnCPoimWwqxwm3uz9,52,Catfish and the Bottlemen,Longshot
2472,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:5n7yP1qQiXs9uCE3m1eyGB,47,Sam Fender,Aye
2473,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:52ITJgaQHGQ4Uxnqz44jWP,51,Cassyette,Sad Girl Summer
2474,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:0JlNtj7KalsjE4MWnwfv3U,52,Normandie,Babylon
2475,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:20uVZbYFKshjrdDHcVy9w9,57,Miles Kane,Come Closer
2476,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:0l8NnoFm09sUNcts1ycOtV,54,Maggie Lindemann,It's Not Your Fault
2477,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:7hM9ShrZMCV7xYOQwqBnNb,50,PVRIS,Dead Weight
2478,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6ckVL9k9M43EKpeXwASuf6,54,Des Rocs,This is Our Life
2479,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6YwYfxEFDUZZ1xX5vlBYmF,51,Slaves,Cheer Up London
2480,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:7llRb02z7gNG2cWKmtuKaq,45,Airways,Slow
2481,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:7aJDkh2HFAeirsG67P8EkC,48,The Strypes,I Need To Be Your Only
2482,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:4jFLw7QqWlv3lZr980HyYW,58,KennyHoopla,how will i rest in peace if i'm buried by a highway?//
2483,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:7jJKNG1a6J1EmovRTjGMb7,44,The Mysterines,In My Head
2484,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:0wQKKPy050lguUxlKvHIi5,48,Wolf Alice,Smile
2485,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6nh20AP8bdk1TPMvjFnfZo,43,You Me At Six,MAKEMEFEELALIVE
2486,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1T9DxFAS1H7RgR4PDUzAGQ,57,Cold War Kids,Who’s Gonna Love Me Now
2487,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:0rWIAbUoOL67JAHxxGRKx7,45,Nova Twins,Puzzles
2488,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:4oHec8AQcjVR2EadYf5YPO,51,Frank Carter & The Rattlesnakes,Cupid's Arrow
2489,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:4BXWW6fa5E2K7S1zBenkCx,42,Bob Vylan,GDP
2490,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1B3ouXA9iRkqY1ywvZbzZ5,48,poutyface,God Complex (Mojo)
2491,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:51sGd4PYmBWbVNMCAh3nd0,53,AS IT IS,"ILY, HOW ARE YOU?"
2492,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:07M8tCNuO9RZenyINtp2QB,57,Crawlers,Fuck Me (I Didn’t Know How To Say)
2493,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6bTAz3pg5ywBeZHCQoleJB,62,slowthai,Doorman
2494,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:78tgXRq9Q6tPNP9hKCpgwB,55,Foals,What Went Down
2495,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1v7w94vaYr1gcVUkIgN7y1,44,The Wombats,Ready for the High
2496,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:30iYY7maOxnipdtsohgJlt,43,Superlove,Save Yourselves
2497,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:4e72LGraX8sW5iztJvS5fo,48,The Linda Lindas,Oh!
2498,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:2eND3ds7B2pUtJgpQJv3r0,49,The Amazons,Doubt It
2499,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:2nm0J9sicQTiW8M8k2yZ4x,43,Dylan Fraser,Apartment Complex on the Eastside
2500,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:5OLFlnmmC8gQHiFisYvrAh,43,Philip Sayce,Black Roller Coming
2501,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:2ZvxyrNMYKMTazLQI2v9BX,47,Bloc Party,Traps
2502,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:6RVCmLHvEn1ech97um5SN8,41,WOOZE,Bittersweet Timpani
2503,Walk Like A Bad Ass,"2,231,729",55,Rock,Alternative,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,spotify:track:1tEePg2AqDdRWLgYovr3yE,50,Yves Tumor,Jackie
2504,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6imjJij6aCM0IbbODUzJQn,78,Mötley Crüe,Kickstart My Heart
2505,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:3K4HG9evC7dg3N0R9cYqk4,76,Linkin Park,One Step Closer
2506,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5cZqsjVs6MevCnAkasbEOX,76,Limp Bizkit,Break Stuff
2507,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6wqJeItl3Vc3az4ZicSQAB,76,Slipknot,Before I Forget
2508,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:40rvBMQizxkIqnjPdEWY1v,75,Disturbed,Down with the Sickness
2509,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:7CpbhqKUedOIrcvc94p60Y,74,Drowning Pool,Bodies
2510,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:1Jo1KIp5rigqKayHmce0Lz,54,Demon Hunter,HEAVEN DON'T CRY
2511,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:4GssB27iJeqmfGxS94Tfij,74,Falling In Reverse,Popular Monster
2512,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6Nm8h73ycDG2saCnZV8poF,74,Rob Zombie,Dragula
2513,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:7fcfNW0XxTWlwVlftzfDOR,73,Pantera,Walk
2514,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,73,Seether,Fake It
2515,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,74,Linkin Park,Papercut
2516,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5mpUKTdskZea0gStWzeHUZ,73,Slipknot,Unsainted
2517,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:0i8JFpqe9cKwnrcvoNgl1L,72,Skillet,Feel Invincible
2518,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6nJPHXRpKYv2yqtalEjKy5,70,Korn,Got the Life
2519,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:0YZEYxd1oiqZRFhnnmTKKi,69,Motionless In White,Another Life
2520,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5wBLDkxVvclanSitx5jq8e,69,Hollywood Undead,Undead
2521,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:1TEZWG1FdjzDdercCguTwj,69,Limp Bizkit,Nookie
2522,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:3sHH7lklbfpcraDDvYnjo7,69,Avenged Sevenfold,Bat Country
2523,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:56fiFTRrSiHHH3gBeaTg2P,69,Slipknot,Nero Forte
2524,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6uEvFCaOqXyEidoO8BZbyh,68,Rammstein,Du hast
2525,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,68,Seether,Remedy
2526,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:4Y7eqYTpV7fQxpYj1isN2F,68,We Came As Romans,Black Hole
2527,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:4o6k1XHlrIZay8v1m5VU83,68,Volbeat,A Warrior's Call
2528,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6aF5JtQSrh7wNrkDE9B0My,68,Powerman 5000,When Worlds Collide
2529,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:1QTQ3VNzabl4yF5GJE6hhK,68,Three Days Grace,So Called Life
2530,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5bU4KX47KqtDKKaLM4QCzh,67,Dope,Die MF Die
2531,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:2GFwwTIVLjnOrtP7m9luHC,67,I Prevail,Hurricane
2532,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5IVA7WzOlWrmZh8EqZqMaw,66,Hatebreed,Looking Down the Barrel of Today
2533,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5MjkeHk6I0JA0q13eqtnJP,66,Five Finger Death Punch,Jekyll and Hyde
2534,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6xXlurslWqFuyqTCBlErzX,66,Godsmack,Awake
2535,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:3iXNlPQNYPrtimAEM49PsG,66,Electric Callboy,Pump It
2536,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5ofoB8PFmocBXFBEWVb6Vz,66,Architects,Animals
2537,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:3ZpWy5rBZv2aLQAldnmTsP,65,Metallica,Whiskey In The Jar
2538,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:14EORgkbXqIx5K4Haucmnb,65,Stone Sour,Absolute Zero
2539,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:3UULkHdmLDqBDPmBYltoRE,65,Alter Bridge,Metalingus
2540,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6Q1m1GyNxyOwZ2ud3p7XoS,66,I Prevail,Gasoline
2541,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:03jdl5GTBhKsgB1Yw8mVPh,65,Beartooth,In Between
2542,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:1yc53HK08sDab7PDFgnLWk,65,Lamb of God,Laid to Rest
2543,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:2MvIMgtWyK88OiPi0J8Dg3,65,Slipknot,Psychosocial
2544,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5OxclJsdFESni44YlpNpkR,65,Bring Me The Horizon,Parasite Eve
2545,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5aeIj88MLdekYvObw5Yisk,64,Machine Head,Is There Anybody Out There?
2546,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:2hEYslbdYWFSIA6JboUvnR,64,Shinedown,DEVIL
2547,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:4a9i7rCLfPjbS1sNamZeQN,64,Godsmack,Cryin' Like A Bitch!!
2548,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6264zKFgXM13JuRBX4MMyD,63,Staind,Mudshovel
2549,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6vAQtUlYrzolE6SS9QCTs5,65,Slipknot,All Out Life
2550,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:60fUDmIWuKhngaeBIVhqIV,63,Gojira,Stranded
2551,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:1iWgFnhR0oW5Mup8yXDAPW,63,Otherwise,Soldiers
2552,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:11ajcVj3qSyyMPUpTJUP3y,63,System Of A Down,Protect The Land
2553,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:0hAIs32U2SmJcXymlcyF8h,63,Asking Alexandria,Alone In A Room
2554,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:5VToMJACRoeT0YZNs5CYyp,62,Amaranthe,Drop Dead Cynical
2555,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:6w7ily4cFWEPO0XWFQYeUO,63,Godsmack,Bulletproof
2556,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:2pYaGdqXBrl8MdvuwgtBb7,62,Skillet,Legendary
2557,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:05QquCUFrpkKTHz5Sy09nc,62,Five Finger Death Punch,Wash It All Away
2558,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:4bE3cBcwAe7T5SklvbkiYZ,62,I Prevail,Breaking Down
2559,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:7gQ7DfSSc3b8e4cHtFnDxu,62,Breaking Benjamin,Blood
2560,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:3HhaSocKwTptze7PySNZlW,62,A Day To Remember,Paranoia
2561,Adrenaline Workout,"1,997,943",150,Rock,Workout,spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,spotify:track:1E2WTcYLP1dFe1tiGDwRmT,61,Ghost,Dance Macabre
