,Unnamed: 0,Playlist,Followers,Songs,Genre 1,Genre 2,URI,Song URI,Popularity,Artist Name,Song Name
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:4yTFuPeN2UHzboAyUhgqIk,50,Blondshell,Olympus
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:2r3vdfi8SmACLX7BOUqcgg,36,Anthony Green,Trading Doses
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:4euglpuBWHIqrTofPsdVTi,40,Porridge Radio,Rotten
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:32hjH8euySL8IqHEoHeHJE,31,Softcult,Frances Farmer Will Have Her Revenge On Seattle
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:1TpnOSWYogJ42c6ZcGrhzR,44,Hovvdy,Ruby
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:1IbJOWFjQgHYwwwD4ScyqN,46,JW Francis,"John, Take Me With You"
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:6wnzgUPgQhLzlvv8UQWf64,33,Living Hour,Feelings Meeting
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:51KrVzQJbfPkvRlOI6h6W7,38,lil rozey,Fred's Song
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:0Xk5I0Zmycf3qSec2WkIi9,29,Sipper,party
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:6iQNowW9ulIf5rQuMCSLFt,49,Black Polish,Baby Tonight
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:7fYMNO8W4OQUwdZoLwzhW2,43,Vundabar,Lore
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:7M78bLZK6OCHPDFGc4rgxw,44,marinelli,Greta Thunberg
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:0UyDaW1aWaXAUReRul1sQw,35,Worry Club,DEATHBLOW
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:5hbXAAIUJTpubHbaeroIzG,32,Runnner,Ur Name on a Grain of Rice - demo
23,,Undercurrents,"265,342",125,Indie,Rock,spotify:playlist:37i9dQZF1DX9myttyycIxA,spotify:track:1eVNSUm4POzvNUa9IqiltN,36,Delta Sleep,The Detail
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6xGruZOHLs39ZbVccQTuPZ,96,Joji,Glimpse of Us
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,86,Harry Styles,Matilda
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,86,Billie Eilish,TV
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:30bqVoKjX479ab90a8Pafp,83,Lil Peep,Star Shopping
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3AVrVz5rK8Hrqo9YGiVGN5,81,Cigarettes After Sex,Apocalypse
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:10nyNJ6zNy2YVYLrcwLccB,81,Radiohead,No Surprises
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2VL573wd9nlqXYHaQoFXfV,59,beabadoobee,Pictures of Us
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:5SHpuW2qjkQtFRpE6P9Nks,83,Billie Eilish,The 30th
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4EWBhKf1fOFnyMtUzACXEc,81,Rex Orange County,Pluto Projector
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6S7o12almFeL57rbRvdY5l,76,jagger finn,Vas
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1VGzxJnVQND7Cg5H5wGj14,80,Joji,YEAH RIGHT
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2IAR0DziHCjSu16gR4ihvy,78,Bruno Major,Nothing
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,78,Alexander 23,IDK You Yet
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,77,Frank Ocean,White Ferrari
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1zejeOnykpCoyVSit6Bwp3,76,Olivia Rodrigo,hope ur ok
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:35r28RDot7nPE7y9K9H7l0,75,Post Malone,Feeling Whitney
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7s8VgA8OjvwBUuigKzEGBx,74,Cavetown,This Is Home
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3obYzeG6ycjGPGVZyRmjTH,52,2ND CHOICE,We Never Met
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:136J2Jkg8sG7P5wilO9P1R,74,Ber,Meant To Be
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4K3gM7kzX4POAfrs71HomN,73,Conan Gray,Lookalike
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4KlL5Bwlm4yHYxr0B2rHci,72,Tom Odell,Heal
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6F5mZpEEjhsAW8UEqbIpz1,72,beabadoobee,Tired
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3JfHYZKy5JmE5Fv4gDTCiz,72,Anson Seabra,Welcome to Wonderland
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:36seMHoyXmLUNxcwzwjdF7,72,Christian Leave,Please Notice
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:33LizV83s7z1gwtmLiKlmv,72,SadBoyProlific,Dead and Cold
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0yTGQpPOgcsS8Xqp5bQO58,71,Verzache,The Loser
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7CFfqRW50ffULvBv7lfIIg,71,carolesdaughter,Violent
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3B3eOgLJSqPEA0RfboIQVM,71,Bon Iver,Skinny Love
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7vRia9rlEuTDQxkfXIKySi,71,Rex Orange County,It's Not The Same Anymore
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4W8sUeokQKfHt1uTXp0Jq0,70,Lund,Broken
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:28TkNtKHx6UnOZuoyv3Jzv,70,Sofia Mills,Coffee Breath
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0gOz9JUXsaKVzLTSmFDtdo,70,Jess Benko,A Soulmate Who Wasn’t Meant to Be
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6HeCk6yewXH7WO4D93eub9,70,MarMar Oso,Ruthless (Nice Guys Always Finish Last)
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6D6HVKe7Qu3imn4zzJD0W9,70,keshi,drunk
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7JIIY2oDPFkURYMCLJuzhe,70,Dominic Fike,"Elliot's Song - From ""Euphoria"" An HBO Original Series"
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4g2WiijzSKzH8PApKDbadN,69,Sleeping At Last,Touch
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3WxmlTZ85sCYFnuIXmUAEe,69,Billie Eilish,party favor
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2LXtyj95dK56ENS1QLt4IB,70,Bon Iver,Beach Baby
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,69,Gregory Alan Isakov,Big Black Car
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1kwnxJNVl7cwcU98RvMBaR,69,Mac Miller,Surf
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1ElGmhauttS9p7LwmHG9uM,69,gigi,Sometimes (Backwood)
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:55rn9bs7vZBsEK4Y4URraH,69,Shiloh Dynasty,Dance with Me
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3hiuZQQ33aDnu4Xmmn8Lr7,68,Lizzy McAlpine,ceilings
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1eCTQhsNA31FcwyNcJcf86,68,Sista Prod,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)"
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4VEEDnEFLI9dUy5QA51rom,68,Foster,fools (can't help falling in love) (feat. Sody)
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0MO1qNhm8aRZchi8CJlIRo,68,Monty Datta,Can't Love Myself
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6jmf4OxSGzdgthZruXtcqu,68,MASN,Hate Me!
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1vdjJ55uw3WOuu7ZSyABFP,67,Tate McRae,Teenage Mind
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:50OPOdJbRx9iCJXGultmUf,66,SadBoyProlific,Alone
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4HffeEF97c6UxNePgbuECW,66,Lizzy McAlpine,Pancakes for Dinner
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:429NtPmr12aypzFH3FkN9l,66,beabadoobee,Coffee
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7u9BIFBgxuqntGW7wO5lMs,65,347aidan,Demons and Monsters
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:10UTmRvoroe6eZ3ViwkpbN,65,Billianne,Simply The Best
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1yYlpGuBiRRf33e1gY61bN,65,Lucy Dacus,Night Shift
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0K4gxQ2u3545b0GAu85ObO,64,Snøw,You Don't Want Me Anymore
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3xNIVmBIe839tAsoGe3A4b,64,Monty Datta,Say Goodbye
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1kPee0zC6xh3DT1mlG5a82,64,Montell Fish,Call U Tomorrow
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:5w52BJAqGkV1ewaCVLmjhi,64,Phoebe Bridgers,Smoke Signals
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:42H6GeQfrBkT3vTUTdpB1M,63,Ollie MN,Please Never Fall in Love Again
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4P1L6AniTDJzANaubzWGYs,63,Teqkoi,I'm Not Enough and I'm Sorry
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7KW1AtQKFToSoF1kmyk2wE,63,Powfu,snowflake (feat. Jaden & Sarcastic Sounds)
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0ZP3E9L1I0C6rmD0CAKqDc,63,chloe moriondo,Silly Girl
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6UpgMTjhFiKV3Sk0emuqDz,62,Montell Fish,Darling
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:5a8QUc4ubHJqQm7vzs2YhA,62,EKKSTACY,i walk this earth all by myself
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2zQQai9nqofvLZ703t0Jxi,62,Shrimp,this body means nothing to me
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3ZWkJqZCGUNerhkijP3ien,61,Pardyalone,Not a Home
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6tmZRSTEAW90RI8nXsly1f,61,yaeow,I Need U
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:21NeQgKhabORuZ3pfsPfz5,60,Kayou.,I Can't Hate You
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:5dXiKFepHXZktud7z5635H,60,Holly Humberstone,London Is Lonely
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6FmnMoph4yx7zjhuBcrHDv,60,Still Woozy,Kenny
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:14ahZtLV5yKtqQATTfQta0,60,Sara Kays,Home for the Summer
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1oE6bVjho2LQdTkDMq43Yd,60,CuBox,Losing Interest
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7lxfdfIocUHefodQ8JLyfk,60,glaive,i will follow you into the dark - Spotify Singles
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:17eeKDTWiREsr23gIYahtE,59,Sarah Meow,I Know You so Well
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:72dIN8F7D5ydB3auSqNi84,59,Manchester Orchestra,The Silence
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0Hfah746oDkvCS7ySP3k1c,59,8percent,dream girl
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4Z0qEl50Xg5oHY1T6XZpQX,58,pxzvc,Bad Idea
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2keT649m2xIywngAVJHsuC,58,Zeph,Forever & Always
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:7ABWRukVQcXrIrDKDx5Gek,58,Arctic Monkeys,Only Ones Who Know
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4jPr49jXRJHftXlwTEA2w4,58,Laica,Close to Me
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:74D7JUfU6HYeMx4bZhsHnG,58,Ali Gatie,What If I Told You That I Love You
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3ehrCQoouv7NW8LRgcMvRF,58,Sody,is your bedroom ceiling bored? (feat. Cavetown)
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:5Aq4CusaoqGNQlvNUUnA7t,58,Ethel Cain,Hard Times
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:24Sqz5FNuD6D5Utxeg4DmK,58,keshi,more
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1doDUiGBnzCvo5VCUq59L1,57,boodahki,i'd rather be alone
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:167NK7xPIRNKnSmUE9dBrQ,57,Cavetown,Idea of Her
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:5F9WcQalHpZAwKzWi6pBWg,57,Ricky Montgomery,Sorry for Me
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3gy65ZTYP90rbEhHsHzcM0,57,Tommy Lefroy,Shoot
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:0h6X7BCq7IYKHNoXln3LX3,57,Matt Maltese,Smile in the Face of the Devil
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1G9YZPtxUGfl1yVw7kq4yc,57,Gracie Abrams,minor
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:4hjbxjZpJ8H6qRCzDOGI0M,57,dodie,Sick of Losing Soulmates
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2oeMjGwvO0mDjEYGxO1iLG,57,347aidan,WHEN THE DEVIL CRIES
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:58Mh6zmqSo9IvysPAXnG0h,56,Sarcastic Sounds,change ur mind
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:25ndwd0OLtkQLkFBaS9RjT,56,Josh Golden,Violets
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:5PlTDE2RLbcC9vBzbGAG4y,56,brakence,argyle
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:6FwkV9baY3ERqmxPsBLzYf,56,Laufey,Love Flew Away
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:2tB9EXMGGzvRdxxwyzIJCC,56,sadeyes,don't cry
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:1s3QzfNw4sIhpw7H2bDYll,56,Tommy Lefroy,Trashfire
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:72ccSGl5YcEWm0vhtVpi25,56,Brand New,Jesus Christ
24,,idk.,"885,612",100,Indie ,Pop,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,spotify:track:3mLFCocZgUvih60frphM6l,55,Sky McCreery,Insane
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:7L92GcnLG3bAi7veJRXIe7,0,Surfaces,It Only Takes Two
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:3pJMOvec8R8OKzEmB9PRJD,53,LANY,Congrats
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:1l4iQsOZ5sOXZPMQLvouaB,80,Hailee Steinfeld,Coast (feat. Anderson .Paak)
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:5OAEQKfQzIB3X4K7TtviZf,64,almost monday,sun keeps on shining
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:0CZ4WDvSa2YyTei18Tapjd,0,Andy Grammer,The Wrong Party (with Fitz and The Tantrums)
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:6qMdBZ59YiTL98msUygduk,0,Ashe,Emotional
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:3NE8bmyye8sEOQtWknh8Vi,60,Dayglow,Deep End
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:0VcWp30A3hSJrPjdDEHeNE,0,Tai Verdes,how deep?
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:5DbArXOkqbbxmrdkf6On9l,0,FRENSHIP,Cry (let it out)
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:13P5rwmk2EsoFRIz9UCeh9,78,Echosmith,Cool Kids
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:5tHalhXKz1l1rCJAMzx0PG,15,Greyson Chance,Homerun Hitter
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:1qk8eEUJaGK2xWHhq8QZD5,37,SEB,3am in nyc
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:5uDo40mspcWNHDCLlKTLoJ,58,King Princess,Let Us Die
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:4iR9GcxaVVTHuZgb3KiNDY,19,A-Wall,Solo
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:6jzhyJiZn9bYHfzoHOzQKS,0,Francis Karel,Handle with Care
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:6zkwvT8jjhtrTxNuebFgfz,58,Jake Scott,She's Not You
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:3eLfICfDzCQrP8pOajVGiJ,71,Knox,Sneakers
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:6uSU3s6JZOZDxowW4Fragc,0,WATTS,Summertime
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:6oRcj35Qy5531TgH3ZHwbT,54,Tayo Sound,Hide And Seek
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:1pger5HtepNjzJcNIsP9Pq,12,Nolie,Undone
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:5DObWDHfwHE2mIdZGgRnzE,58,MisterWives,Where Do We Go From Here?
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:5uJK1i4LU4I5Ai5qCeHonu,61,Remi Wolf,Pink + White - Live at Electric Lady
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:1y8ooe9Zr1PMIxrOwNeeOi,72,AJR,I Won't
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:3aUD2nXnCYiGd9V1UhfyRz,73,Lauv,Stranger
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:7CRThl2cGDh1o9p3ivaLbG,54,vaultboy,why u gotta be like that (feat. Nightly)
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:0ocf3HwWhrXtA8r63Vcd2h,65,Crash Adams,Give Me A Kiss
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:5xj1VcAPmfKQwxPVOPdV11,0,Alt Bloom,Living It Up
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:6p7Fm6TupbX3NU4fsJx5wG,62,bbno$,sophisticated
25,,soda,"197,975",80,Indie,Pop,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,spotify:track:2FcbwSTgbQeweZv0bA9hI7,57,Noah Davis,Holy Water
