Playlist,Followers,Songs,Genre 1,Genre 2,URI,Song URI,Popularity,Artist Name,Song Name
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:2WigMwGJysIh9fRnSJvpjn,78,Oxlade,KU LO SA - A COLORS SHOW
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:51t119U9qFdDHorI8GpNPb,60,Lucky Daye,Guess
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0h1ednFFd4xK5SCO8mXNOe,68,Giveon,Tryna Be
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:1hjQHLXevphvGIZUfRC239,57,Tink,Opposite
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:4WQquFaW7w5ddLqjgwUizy,61,Ari Lennox,Hoodie
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:6ufcuVInt0ocHrUimDjGlb,79,Beyoncé,PLASTIC OFF THE SOFA
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:3K9IrLs25jHtvWjAAFAfav,70,Diddy,Gotta Move On (feat. Bryson Tiller)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:7newfXclX39UwWTw2gDswM,70,SZA,Tread Carefully
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:00imgaPlYRrMGn9o83hfmk,74,Brent Faiyaz,LOOSE CHANGE
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:6w93UfN5MeXXQTrVIf5V6x,69,Ella Mai,How (feat. Roddy Ricch)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:2mqTtvbKxH7SoEQ2oGAnsA,81,Beyoncé,CHURCH GIRL
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:3xcapG4WdzvsER4g70MjKc,67,Chlöe,Surprise
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:7r1MqPAD09w24mCUUbxiCI,71,Giveon,Make You Mine
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0IogifAdwkriM0XAW0zESH,57,Tank,See Through Love (feat. Chris Brown)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:2QdSb68BzZGMgCbsrFmSLc,73,Tems,Higher
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:4bxr2sOVZSLjIN7tQx53ir,63,SiR,Life Is Good (feat. Scribz Riley)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:4hv0hmUjhAqvAPGCHP4EaE,63,Ronald Isley,"Make Me Say It Again, Girl"
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:3JpStMOHR7ypvk1TvkF3sg,59,Blxst,Fake Love In LA
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0e0JshRej2NwT7jahEmv52,71,Brent Faiyaz,ROLLING STONE
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:6pyM30WDpG70VTfwoQg4m2,66,Kehlani,everything
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:4kdYtWcbHiXdPnjEDrS1nn,50,Ne-Yo,Layin' Low (Ne-Yo & Zae France)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:6TSO4hwz9WGrEUY7ABGVim,79,Giveon,Lost Me
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:3cH7YI52JMcJrZIrJEJemU,57,Lucky Daye,Fuckin' Sound
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:64pUytZWfCpeeMBN0XAadF,73,Chris Brown,Psychic
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:67v2UHujFruxWrDmjPYxD6,70,Doechii,Persuasive (with SZA)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:5FD2dCAmjm3yVJRRfLPda4,61,Babyface,Keeps On Fallin' (with Ella Mai)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0mRbKcvmbbUtfFyfeFHCJa,71,Steve Lacy,Sunshine (feat. Fousheé)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:2Fyjjpg03fn7n5cj0Qm380,71,Summer Walker,Karma
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:23CKxEwKWsLs6LD5poGOLM,72,Lucky Daye,Over
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:1A07u1T45HV84tT33UpVSB,57,Muni Long,Cartier
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:2S60VhuP8sgoc0D7aD2cvh,65,dvsn,If I Get Caught
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0cfaNTDBtXDavehtJ554z4,56,JVCK JAMES,Hennessy Tears
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:3pcxxaUxAMSfz2zgetHydD,68,Summer Walker,Insane
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:2rZQC2Hwy4sClylYHg2MXI,55,Ambré,I'm Baby (ft. Jvck James)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:7dAtplicSnwRymddH1qmpC,55,Alex Isley,Such A Thing
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:38k5xUTekY8K6yVqHkbgIo,56,DaniLeigh,Dead To Me
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:5IgjP7X4th6nMNDh4akUHb,90,Chris Brown,Under The Influence
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:5C93HMg6JWdTey2P717Ozq,63,John Legend,Honey (with Muni Long)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0hZIaQMGqu41dozEwqVa1b,62,SiR,Satisfaction
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0igni3l2TL5YMWiTa2b1Qb,58,Arin Ray,Bad Idea (feat. Blxst)
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:7I8lyqN33b5u26avtR6NiK,53,Kenyon Dixon,"Get High, Get By"
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:1bdm32mVmoGcek5bVKxQKd,69,Ella Mai,DFMU
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:1A5hxo3hCF6FxBunEoKWcS,59,Tink,Goofy
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:7ydDdvP0VpVLvaK8iG63HH,58,Jazmine Sullivan,Roster
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:7cJbE0NrwtCE6hYC3YXvGp,49,JVCK JAMES,Drunk Love
Are & Be,"5,952,290",49,R&B,Pop,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,spotify:track:0dFdGPVLs3k0z9ezYWZzUa,70,KAYTRANADA,Intimidated (feat. H.E.R.)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4OmfWzukSVD140NiAIEjem,79,Steve Lacy,Static
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4kJT7Yj6Za01KfKHjb7mZE,73,Montell Fish,Fall in Love with You.
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7gbB9Wy6GkDr0dOZvw6ihK,55,RealestK,Leave Me Alone
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2MJlhN2OockKCadeGS4AEP,51,Avenoir,Shameless
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5uXO1sjZ7VbNKexKaFRna3,70,Daniel Caesar,Please Do Not Lean (feat. BADBADNOTGOOD)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1XtR9GdwiSbhtaufCeYcTT,7,Brandon,Steady
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5EQxUpN2n5MUXtqIGbUOzk,55,greek,safety
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,86,Steve Lacy,Bad Habit
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3FmHd3XrPO1zIkPq5QvPj5,47,Natanya Popoola,Foolish
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6lRVYHkmpifUVyEKIkgAub,46,Grimm Lynn,Slow Jam
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3wQTTzuD1SkXaKqpZmC0tQ,0,Tempest,So Gone (feat. Naomi Wild)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:04Mb1bvxcOUuYNnHwV4RqP,37,Shaolinn,Free Range
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3ixe45hov7EBKXm8tYBmvX,70,Steve Lacy,Mercury
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:0YMe6PHRbeDcN7KJdCG0bW,69,Dijon,The Dress
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5cbmKj0MMYHB7Z6VusQpWn,44,Talia Goddess,Poster Girl
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:207wpnoruEx0FoLj2Z8cQj,59,Duckwrth,Ce Soir
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:0PBfcu5ehGtLsECI40GWEg,42,St. Panther,So Bad
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4dj5RTVztRLROh8hJi8uHl,46,emawk,whelmed
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2DccHqTquzubziHAPZRdct,66,Khruangbin,B-Side
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7Bqk3RPCq9QJDWF8WR0vXP,38,kid apollo,all on me
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4XY348mLkMShpnyhhx9UYr,0,Arima Ederra,Portals
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7jhxagwOk9y1HC5ciRfmkQ,66,Omar Apollo,Invincible (feat. Daniel Caesar)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4Tzw9IdZbVyzmpWrvsGaNX,66,SAULT,Wildfires
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1RJl5cZ8kFpoVFOS2x6scI,66,Q,Take Me Where Your Heart Is
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3PPD1wg591kQnsws16mlkS,66,thuy,chances
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5uJK1i4LU4I5Ai5qCeHonu,61,Remi Wolf,Pink + White - Live at Electric Lady
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:43ZTfozcXRTukqENA3TXqe,61,Cat Burns,we're not kids anymore
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3Kfh2IIk7nehym6iv2Ru8P,56,Montell Fish,Last Dance
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5sIO0XAiMZtt5J9Xeaq8HI,23,Gio Genesis,Wasting Away
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4d53iJvfGbPyQGRnbtmtiW,49,Lil Silva,Leave It
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6DpLbRHQLP3dJvz3khE3UE,41,"The Last Artful, Dodgr",Whiteclaw
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1EUOby36hEzSkTVVKRAWQP,63,Khruangbin,Chocolate Hills
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5BhK8Mho223YLPQOLfzWNP,63,Omar Apollo,Killing Me
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2VRJKXrqR4ztn6WgJ28R9r,60,¿Téo?,In Your Body
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2IXdJv2rlrQj6QsHcqP9Nb,30,Deej,Deejor
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1nIhLChEGB8Y2dP7CHt3PN,59,Nonso Amadi,Foreigner
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1ciQU7ZQGHq129m3njp9en,58,Orion Sun,dirty dancer
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3xfz3yzwXhSQCSvJXoM7fY,58,bLAck pARty,I Love You More Than You Know (feat. Childish Gambino)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2bydO0jZES9rBvSnPvYN5L,58,PawPaw Rod,Lemonhaze
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:46xL5K2FYBjmz9BlWPxuoH,31,Contour,Hearing Voices
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5f7us9O5oOi4QqSpehe3Qo,57,Greentea Peng,Stuck In The Middle
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3ZptYblxFPhvIJ0RRRozk9,56,Hope Tala,Tiptoeing
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1Weox7JrxWlozk46HkXHTp,56,UMI,sorry
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3Sk51FK0sTdiRQN477u5oq,55,DOMi & JD BECK,BOWLiNG (feat. Thundercat)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3ceTUPvI4JAuSwFWfeB7Ym,55,Sudan Archives,Selfish Soul
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3fyoU0LaGw1yqxK2bbWcOJ,54,Noah Guy,2 DOGS 1 LEASH
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7BUnSvQPU5m830Et7fLAZt,54,Mereba,Rider
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7rRYiBxeudiHMNmgptnne9,54,Bonobo,Tides
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3xqtvSfofDvSMVwwSbuvKi,54,FKA twigs,careless (feat. daniel caesar)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:0uWdYu6qICiGf3S1is8aAO,34,SANNI,Give Me Your Love
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2qEyhtx20tSCSubM3JXhxu,54,Syd,CYBAH (feat. Lucky Daye)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7xW3rU5rzv4ghw0h8APxuH,53,MICHELLE,MESS U MADE
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1ZjE0bbhrk7OyQftjaWUxQ,53,Khamari,"Doctor, My Eyes"
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7BaROUi0CXU9OA641Tf5en,53,Robert Glasper,All Masks [Feat. Masego]
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4xiQIdWJI5uT6772AxDe9g,53,Kelz,Sinner
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:27dM3Oji0ytPXDYGVwDoJj,52,Gabriels,Blame
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6oxv6Isn0x28fZh43pviCn,52,quinn,two door tiffany
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5KzBH7THRVKCCmkMp1tazw,52,UMI,moonlit room
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6oNlhbPtDLVMcSKzloa3WO,51,Amber Mark,Most Men - A COLORS SHOW
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7v7A2gqJVvSrSl5xOjJaOf,51,Ogi,I Got It
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3zpV1pF29S3jPGNY1J8HZo,51,Jex,Don't Say
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4ykxlLzlR2B7OhpkPBMhUW,51,Jean Deaux,Ease Up
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3oRwReVMtEUrQTFlwm0v09,51,Elujay,Luvaroq
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:0VGgkl6AAAmr6V2jvG98CZ,51,Arlo Parks,You're The One - Spotify Singles
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2UFymEI5CxaY7RFcn0SFaz,51,SBTRKT,GHOST
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6LmNmPxViPRou1YAvyg1OS,50,Brittany Howard,Stay High - Childish Gambino Version
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1zm4wE5UxlqWMkaGWcopsj,50,reggie,Avalanche
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5KfUqRRbm6ACSzLxUS57R2,50,Unusual Demont,Sugar
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3FD9RZf2KvposxCLtu0joU,50,Greentea Peng,Look To Him
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4Csvnz7PR04ttCcDAhUz6o,50,Amber Mark,Bliss
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:125DSBjIfOOCkmyRukprZT,50,¿Téo?,Buzzed
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:24CY4TWscXoyZRrmsQdiq1,50,Doechii,Bitches Be (with Jst Ray)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:03SQMh0CFBDYSrqmbk5hWH,49,Criibaby,hurt (feat. Somni)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1NxCtk7ybnoLfNBBnMg5oM,49,Amindi,slideshow
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:28UpQYrPTTYSf1hnpgWHys,49,Sherwyn,GODDESS REIGN
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:75QLOfbDw2IyEuY5OZWV5r,49,Full Crate,Tell Me Why
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1cXbG5cSc9jJMCyW2VnBBv,49,KNOWN.,Daygo (w/ gianni & kyle)
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4B0tSOfzgqOv75WhlvoZjk,49,Christian Kuria,Sunbleach
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:7mRYc7MBzPiQpW1wlVdz4w,49,Grimm Lynn,Do 2 Me
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6OxJsaqxD7yaR35qRuhyFa,48,boylife,amphetamine
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6wl5IN0HxYpqPJiG9ipWHG,48,Fana Hues,BAD bad
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6dQ2LusAx9Lr7NwkwHkYIC,48,Nesta,City of Angels
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1FF6Bb7hgRQWDEmn9iWQix,48,Kadhja Bonet,For You
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4IVtwWBNj9NEBNR7tkXDqb,48,Ravyn Lenae,Satellites
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:1uf4itZeNCVYDHExNH9Ov3,48,Orion Sun,pressure
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:3IQ6PPDCEJBRFiqUCWeyI0,48,Spencer.,Automatic - Orion Sun Remix
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4zuzAypEjNbmkfpMaef7AB,47,Jordan Rakei,Bruises
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:4TCMDoYMAGRzmvmBjnqUmw,47,Nick Hakim,Happen
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2K6Qg2lX5mUb11no6S5Ma0,47,Che Ecru,Unless
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5tnpSQClW40rHRfMvCqijS,46,Fana Hues,pieces
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:6zlIN2RRLiNzitagYR44m0,46,Kyle Dion,HAZY
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:2iq4Pc3NhTJU466gppAKCX,46,St. Panther,Problems
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:06DcUBxCvBAqvWgpExtbLE,46,Hope Tala,Party Sickness
Alternative R&B,"1,288,651",100,R&B,Alternative,spotify:playlist:37i9dQZF1DWSfMe9z89s9B,spotify:track:5RMe2tA7RRyWP3cb3upPLd,46,Tierra Whack,Heaven
